,Longitude,Latitude,LGA,RadiusInKM,AccidentCount,RoadName,RoadType,PostcodeNo
4073,145.43183,-36.148590000000006,MOIRA,0.0,1,Carlisle street -goulburn valley,Highway,3635
4074,145.15438,-35.9296,MOIRA,0.0,1,Picola north,Road,3638
4075,141.68601,-37.38586,SOUTHERN GRAMPIANS,0.0,1,Coleraine-edenhope,Road,3315
4076,145.50356000000002,-37.37753,MURRINDINDI,0.0,1,Murrindindi,Road,3717
4077,146.22843999999998,-36.51778,WANGARATTA,0.0,1,Glenrowan-moyhu,Road,3675
4078,144.77805,-36.70404,CAMPASPE,0.0,1,Tait hamilton,Road,3551
4079,144.99812,-36.134170000000005,CAMPASPE,0.0,1,Yambuna bridge,Road,3621
4080,147.27707,-37.026070000000004,ALPINE,0.49,2,Great alpine,Road,3898
4081,143.74296999999999,-38.55607,COLAC OTWAY,0.0,1,Kaanglang,Road,3243
4082,147.17643999999999,-36.258720000000004,TOWONG,0.0,1,Hursts,Fireline,3701
4083,143.73917,-36.5476,LODDON,0.0,1,Brenanah-kurting,Road,3517
4084,145.89453999999998,-38.74092,SOUTH GIPPSLAND,0.48,2,Walkerville,Road,3956
4085,142.73092,-34.62995,SWAN HILL,0.0,1,Malaya,Road,3549
4086,142.06796,-38.31642,MOYNE,0.0,1,Princes,Highway,3285
4087,144.04223000000002,-36.977509999999995,MOUNT ALEXANDER,0.0,1,Bridgewater-maldon,Road,3463
4088,143.03954,-38.31116,CORANGAMITE,0.0,1,Forest park,Road,3266
4089,145.46568,-35.98441,MOIRA,0.57,2,Spences,Road,3640
4090,141.6163,-38.19523,GLENELG,0.0,1,Princes,Highway,3305
4091,147.76918,-36.928740000000005,EAST GIPPSLAND,0.0,1,Mckinnons,Road,3900
4092,140.98567,-36.34686,WEST WIMMERA,0.0,1,Western,Highway,3420
4093,144.29327,-38.25928,SURF COAST,0.0,1,Ghazeepore,Road,3217
4094,146.96331999999998,-37.81389,WELLINGTON,0.0,1,Wombat,Road,3860
4095,142.24903,-36.694359999999996,HORSHAM,0.0,1,Heards,Road,3401
4096,142.78573,-36.990829999999995,NORTHERN GRAMPIANS,0.0,1,Donald-stawell,Road,3380
4097,144.13164,-36.263040000000004,LODDON,0.0,1,Pyramid-yarraberb,Road,3573
4098,145.45746,-37.263329999999996,MURRINDINDI,0.81,3,Melba,Highway,3717
4099,143.4084,-38.51639,COLAC OTWAY,0.0,1,Carlisle,Road,3239
4100,142.14541,-37.41616,SOUTHERN GRAMPIANS,0.0,1,Henty,Highway,3314
4101,144.70351000000002,-37.22663,MACEDON RANGES,0.0,1,Burke and wills,Track,3435
4102,142.72308999999998,-38.466120000000004,MOYNE,0.0,1,Henrys sawmill,Road,3268
4103,141.47191,-37.83627,GLENELG,0.0,1,Dartmoor-hamilton,Road,3309
4104,141.78439,-35.16682,MILDURA,0.0,1,Mallee,Highway,3509
4105,146.73175,-36.93421,ALPINE,0.0,1,Abbeyards,Road,3737
4106,142.3483,-36.90319,HORSHAM,0.0,1,Pohlners,Road,3401
4107,143.17525,-34.72684,SWAN HILL,0.0,1,Murray valley,Highway,3599
4108,143.55135,-38.51017,COLAC OTWAY,0.49,2,Frys,Road,3249
4109,144.37084,-37.0414,MOUNT ALEXANDER,0.0,1,Bendigo-sutton grange,Road,3448
4110,143.83239,-37.254220000000004,HEPBURN,0.0,1,Glengower,Road,3370
4111,142.84278999999998,-37.07853,NORTHERN GRAMPIANS,0.37,2,Salt creek,Road,3384
4112,143.44933999999998,-38.38214,COLAC OTWAY,0.0,1,Timboon-colac,Road,3249
4113,147.01431000000002,-37.80237,WELLINGTON,0.0,1,Moroka,Road,3860
4114,144.07811999999998,-38.03107,GOLDEN PLAINS,1.06,3,Bannockburn-shelford,Road,3328
4115,141.20835,-36.71695,WEST WIMMERA,0.0,1,Minimay-goroke,Road,3413
4116,146.79775,-38.23388,WELLINGTON,0.0,1,Willung,Road,3847
4117,146.00724,-38.14312,BAW BAW,0.0,1,Nilma-shady creek,Road,3821
4118,143.74138,-37.31892,HEPBURN,0.0,1,Fentons,Road,3370
4119,143.56435,-38.60647,COLAC OTWAY,0.0,1,Old beech forest,Road,3237
4120,147.21992,-37.630959999999995,EAST GIPPSLAND,0.0,1,Bairnsdale-dargo,Road,3862
4121,145.29872,-37.392590000000006,MURRINDINDI,0.13,2,Battery spur,Track,3717
4122,142.9037,-36.82696,NORTHERN GRAMPIANS,0.0,1,Willaring,Road,3387
4123,143.52403,-35.36935,SWAN HILL,0.0,1,Moar,Road,3585
4124,146.39866999999998,-36.11714,INDIGO,0.0,1,Federation,Way,3682
4125,143.05128,-37.997209999999995,CORANGAMITE,0.0,1,Hamilton,Highway,3271
4126,142.81104,-36.605259999999994,NORTHERN GRAMPIANS,0.0,1,Banyena silo,Road,3388
4127,143.9873,-37.08139,CENTRAL GOLDFIELDS,0.0,1,Pyrenees,Highway,3364
4128,146.49241,-37.180820000000004,MANSFIELD,0.0,1,Corn hill logging,Track,3723
4129,147.041,-38.16584,WELLINGTON,0.01,2,Rosedale-longford,Road,3851
4130,146.53237,-36.92503,WANGARATTA,0.0,1,Upper rose river,Road,3678
4131,145.60728,-35.92549,MOIRA,0.0,1,Murray valley,Highway,3644
4132,143.57538,-36.927929999999996,CENTRAL GOLDFIELDS,0.0,1,Bealiba south,Road,3472
4133,141.27213999999998,-38.055440000000004,GLENELG,0.0,1,Winnap-nelson,Road,3305
4134,144.68542,-36.30857,CAMPASPE,0.0,1,Northern,Highway,3561
4135,146.31155,-36.4344,WANGARATTA,0.0,1,Snow,Road,3678
4136,145.62259,-37.26096,MURRINDINDI,0.62,2,Link,Road,3714
4137,146.94498000000002,-38.23038,WELLINGTON,0.0,1,Holey hill,Track,3851
4138,143.26057,-37.63211,PYRENEES,0.0,1,Carngham-streatham,Road,3361
4139,144.46665,-37.50775,MOORABOOL,0.0,1,Ratcliffe,Track,3458
4140,146.36637,-36.05291,INDIGO,0.0,1,Moodemere,Road,3682
4141,142.38117,-35.74763,YARRIAMBIACK,0.0,1,Henty,Highway,3396
4142,146.13808999999998,-36.77478,BENALLA,0.0,1,Tatong-tolmie,Road,3673
4143,147.27446,-37.36855,WELLINGTON,0.0,1,Farm,Track,3862
4144,143.23989,-36.58123,NORTHERN GRAMPIANS,0.0,1,St arnaud-wycheproof,Road,3478
4145,146.86996000000002,-36.434740000000005,INDIGO,0.0,1,Myrtleford-yackandandah,Road,3749
4146,145.52754,-37.14956,MURRINDINDI,0.0,1,Fullertons,Road,3718
4147,142.54008000000002,-38.21321,MOYNE,0.0,1,Grassmere-hexham,Road,3281
4148,144.17068,-35.89043,GANNAWARRA,0.0,1,Mincha west-cohuna,Road,3568
4149,141.9594,-37.74702,SOUTHERN GRAMPIANS,0.0,1,Dartmoor-hamilton,Road,3301
4150,142.83459,-37.580059999999996,ARARAT,0.0,1,Mortlake-ararat,Road,3379
4151,141.09596000000002,-37.55171,GLENELG,0.0,1,Casterton-penola,Road,3312
4152,145.98731999999998,-37.00294,MANSFIELD,0.0,1,Greens,Road,3723
4153,143.7275,-37.49795,BALLARAT,0.0,1,Powells,Road,3352
4154,143.43576000000002,-37.497040000000005,PYRENEES,0.0,1,Beaufort-carngham,Road,3373
4155,145.17075,-37.08037,MITCHELL,0.0,1,Upper goulburn,Road,3660
4156,141.50239,-34.27596,MILDURA,0.0,1,Sturt,Highway,3496
4157,145.31349,-36.3631,SHEPPARTON,0.0,1,Cornish,Road,3629
4158,145.6381,-37.38578,MURRINDINDI,0.0,1,Mohican,Break,3717
4160,144.74781000000002,-36.88317,BENDIGO,1.42,4,Heathcote-north costerfield,Road,3523
4161,145.79912,-36.70678,STRATHBOGIE,0.0,1,Stilos,Track,3669
4162,141.85561,-35.2331,MILDURA,0.0,1,Gunner,Road,3509
4163,144.08369,-37.08782,MOUNT ALEXANDER,0.45,2,Mia mia,Road,3462
4164,144.00678,-37.3267,HEPBURN,0.0,1,Ti tree,Road,3364
4165,146.59,-38.29549,LATROBE,0.73,3,Callignee south,Road,3844
4166,142.67281,-38.27283,MOYNE,0.0,1,Framlingham forest,Road,3265
4167,145.78781,-36.730140000000006,STRATHBOGIE,0.0,1,Upper boho,Road,3669
4168,146.17622,-38.04818,BAW BAW,0.61,2,Hunts,Road,3825
4169,142.49796,-35.0605,MILDURA,0.0,1,Mallee,Highway,3490
4170,142.64153000000002,-37.659420000000004,ARARAT,0.0,1,Glenelg,Highway,3379
4171,143.42933,-38.40912,COLAC OTWAY,0.0,1,Irrewillipe,Road,3249
4172,143.22578000000001,-36.04091,BULOKE,0.0,1,Calder,Highway,3527
4173,144.27812,-37.842729999999996,GEELONG,0.0,1,Mcleans,Highway,3340
4174,146.85408999999999,-38.4832,WELLINGTON,0.0,1,Old rosedale,Road,3874
4175,146.26966000000002,-37.96091,BAW BAW,0.0,1,Tanjil bren,Road,3825
4176,143.88603999999998,-38.39992,SURF COAST,0.31,3,Deans marsh-lorne,Road,3235
4177,143.12143,-36.27936,BULOKE,0.0,1,Borung,Highway,3480
4178,145.78368999999998,-37.9973,BAW BAW,0.0,1,Labertouche north,Road,3816
4179,146.44165,-36.01955,INDIGO,0.0,1,Carlyle,Road,3687
4180,141.64029,-36.41333,HINDMARSH,0.0,1,Winiam,Road,3418
4181,145.86222,-36.624309999999994,BENALLA,0.0,1,Baddaginnie-warrenbayne,Road,3670
4182,141.96903,-37.7705,SOUTHERN GRAMPIANS,0.0,1,Henty,Highway,3300
4183,144.21365,-37.999140000000004,GOLDEN PLAINS,0.0,1,Steiglitz,Road,3331
4184,144.00259,-38.384679999999996,SURF COAST,0.0,1,Alsops,Road,3241
4185,143.77518,-37.62454,GOLDEN PLAINS,0.0,1,Sebastopol-smythesdale,Road,3351
4186,144.17672,-35.86684,GANNAWARRA,0.0,2,Flannerys,Road,3568
4187,143.77114,-38.509440000000005,COLAC OTWAY,0.08,2,Goat,Track,3243
4188,144.90235,-37.50096,MITCHELL,0.0,1,Old sydney,Road,3753
4189,144.07654,-38.2624,SURF COAST,0.4,2,Atkins,Road,3240
4190,145.32613999999998,-37.00095,MITCHELL,0.0,1,Hughes creek,Road,3666
4191,142.17155,-35.08909,MILDURA,0.0,1,Mallee,Highway,3490
4192,141.99718000000001,-35.96744,HINDMARSH,0.0,1,Dimboola-rainbow,Road,3424
4193,143.04353999999998,-38.21883,CORANGAMITE,0.0,1,Princes,Highway,3265
4194,143.6263,-36.9927,CENTRAL GOLDFIELDS,0.47,2,Maryborough-st arnaud,Road,3465
4195,143.35992,-36.966390000000004,PYRENEES,0.0,1,Sunraysia,Highway,3477
4196,143.97669,-37.4794,MOORABOOL,0.0,1,Ballarat-daylesford,Road,3352
4197,147.01918999999998,-37.8691,WELLINGTON,0.0,1,Maffra-briagolong,Road,3860
4198,148.17785,-37.49131,EAST GIPPSLAND,0.0,1,Gelantipy,Road,3885
4199,144.16018,-37.457609999999995,MOORABOOL,0.0,1,Back settlement,Road,3461
4200,146.04551999999998,-37.849920000000004,BAW BAW,0.0,1,Toorongo valley,Road,3833
4201,144.08585,-36.06865,LODDON,0.0,1,Mitiamo-kerang,Road,3575
4202,142.81155,-38.52124,MOYNE,0.0,1,Callaghans,Road,3268
4203,143.4541,-35.37166,SWAN HILL,0.0,1,Sea lake-swan hill,Road,3585
4204,144.11453,-37.99372,GOLDEN PLAINS,0.0,1,English,Road,3332
4205,144.09675,-36.327259999999995,LODDON,0.0,1,Echuca-serpentine,Road,3571
4206,142.83979,-36.56842,NORTHERN GRAMPIANS,0.0,1,Banyena,Road,3388
4207,145.7436,-38.10066,BAW BAW,0.0,1,Cook,Road,3816
4208,142.72146,-37.05696,NORTHERN GRAMPIANS,0.0,1,Grampians,Road,3381
4209,148.06767,-37.19397,EAST GIPPSLAND,0.0,1,Mellick munjie,Road,3885
4210,142.43059,-38.19076,MOYNE,0.0,1,Warrnambool-caramut,Road,3276
4211,142.60121,-38.28366,MOYNE,0.0,1,Hopkins,Highway,3278
4212,144.4065,-37.96532,GEELONG,0.0,1,Branch,Road,3211
4213,145.72222,-36.86428,STRATHBOGIE,0.0,1,Polly mcquinns,Road,3666
4214,143.88441,-37.36492,HEPBURN,0.0,1,West berry,Road,3363
4215,145.67318999999998,-36.05428,MOIRA,0.0,1,Benalla-tocumwal,Road,3649
4216,145.80553999999998,-37.00826,MANSFIELD,0.04,2,Ancona,Road,3715
4218,146.28611,-37.93866,BAW BAW,0.0,1,Western tyers river,Road,3825
4219,146.47287,-36.07479,INDIGO,0.0,1,Fortune,Street,3685
4220,144.27184,-35.8221,GANNAWARRA,0.0,1,Nursery,Track,3568
4221,147.22914,-36.66969,ALPINE,0.0,1,Eskdale spur,Track,3701
4222,142.22768,-34.6184,MILDURA,0.0,2,Calder,Highway,3501
4223,147.8917,-37.826440000000005,EAST GIPPSLAND,0.0,1,Princes,Highway,3903
4224,143.68905,-36.7415,LODDON,0.0,1,Wimmera,Highway,3472
4225,144.2915,-38.03642,GEELONG,0.0,1,Geelong-ballan,Road,3213
4226,143.92256,-37.38782,HEPBURN,0.0,1,Allendale reservoir,Road,3364
4227,143.83938999999998,-37.45071,BALLARAT,0.01,3,Gillies,Road,3364
4228,142.94507,-37.442440000000005,ARARAT,0.0,1,Tatyoon,Road,3377
4229,147.93023,-36.95413,EAST GIPPSLAND,0.0,1,Tea pot creek,Track,3900
4230,145.52278,-37.25812,MURRINDINDI,0.0,1,Limestone,Road,3717
4231,143.4301,-35.3816,SWAN HILL,0.0,1,Sea lake-swan hill,Road,3585
4232,144.62126999999998,-37.142140000000005,MACEDON RANGES,0.0,1,Burke and wills,Track,3444
4233,144.22257,-36.68177,BENDIGO,0.0,1,Bendigo-pyramid,Road,3556
4234,142.68268999999998,-38.331309999999995,MOYNE,0.0,1,Hopkins falls,Road,3265
4235,146.19885,-36.32405,WANGARATTA,0.0,1,Booth,Road,3678
4236,145.32806000000002,-36.5204,SHEPPARTON,0.0,1,Shady,Track,3614
4237,143.37292,-35.75634,GANNAWARRA,0.0,1,Donald-swan hill,Road,3542
4238,143.34874,-35.85078,BULOKE,0.0,1,Donald-swan hill,Road,3527
4239,145.1817,-36.45479,SHEPPARTON,0.0,1,Rushworth-tatura,Road,3616
4240,143.56253999999998,-35.80937,GANNAWARRA,0.0,1,Kerang-quambatook,Road,3540
4241,143.68745,-37.70876,GOLDEN PLAINS,0.0,1,Staffordshire reef,Road,3351
4242,146.58861000000002,-38.6681,WELLINGTON,0.0,1,Telegraph,Road,3967
4243,144.67153000000002,-36.40267,CAMPASPE,0.0,1,Northern,Highway,3561
4244,144.38645,-36.85433,BENDIGO,0.0,1,Axe creek,Road,3551
4245,144.66534,-36.4627,CAMPASPE,0.0,1,Burnewang,Road,3558
4246,148.94746,-37.73703,EAST GIPPSLAND,0.0,1,Sydenham inlet,Road,3889
4247,143.36671,-35.63754,GANNAWARRA,0.0,1,Donald-swan hill,Road,3542
4248,145.80338999999998,-37.10228,MANSFIELD,0.0,1,Maintongoon park,Road,3714
4249,141.90493999999998,-37.35582,SOUTHERN GRAMPIANS,0.0,1,Natimuk-hamilton,Road,3407
4250,146.86826000000002,-37.89143,WELLINGTON,0.0,1,Kentucky,Road,3859
4251,145.12524,-36.79095,STRATHBOGIE,0.0,1,Vickers,Road,3608
4252,146.09115,-38.18408,BAW BAW,0.0,1,North canal,Road,3823
4253,143.29907,-36.1606,BULOKE,0.0,1,Calder,Highway,3527
4254,146.33512,-37.800959999999996,BAW BAW,0.0,1,Thomson valley,Road,3825
4255,143.03368999999998,-34.70686,SWAN HILL,0.0,1,Murray valley,Highway,3599
4256,145.90523000000002,-38.20363,BAW BAW,0.0,1,Stockdales,Road,3821
4257,142.89703,-38.16457,CORANGAMITE,0.0,1,Mccrae,Road,3265
4258,147.66586,-37.804959999999994,EAST GIPPSLAND,0.2,2,Phillips,Lane,3875
4259,140.96648000000002,-34.7917,MILDURA,0.0,1,Border,Track,3490
4260,141.14405,-36.43623,WEST WIMMERA,0.0,1,South lillimur,Road,3420
4261,143.73143000000002,-35.40551,SWAN HILL,0.0,1,Pental island,Road,3586
4262,142.49695,-38.13244,MOYNE,0.0,1,Woolsthorpe-hexham,Road,3276
4263,143.34954,-36.269290000000005,BULOKE,0.47,2,Armstrong,Street,3525
4264,143.86527,-35.66353,GANNAWARRA,0.0,1,Murray valley,Highway,3579
4265,144.99763000000002,-36.549240000000005,CAMPASPE,0.0,1,Girgarre-rushworth,Road,3612
4266,142.34297,-37.02715,HORSHAM,0.0,1,Northern grampians,Road,3401
4267,146.68765,-37.7397,WELLINGTON,0.0,1,Hickeys creek,Track,3858
4268,144.0561,-37.77693,MOORABOOL,0.0,1,Elaine-morrisons,Road,3334
4269,145.13168000000002,-36.04456,MOIRA,0.0,1,Murray,Road,3638
4270,144.16393,-37.08139,MOUNT ALEXANDER,0.15,2,Ranters gully,Road,3451
4271,145.88599,-37.172270000000005,MANSFIELD,0.27,2,Plantation,Road,3713
4272,146.07113999999999,-36.42622,BENALLA,0.0,1,Lake mokoan,Road,3673
4273,144.44051000000002,-37.46889,MOORABOOL,0.0,1,Saltwater,Road,3458
4274,143.65288999999999,-38.28737,COLAC OTWAY,0.0,2,Mckays,Road,3249
4275,146.58553999999998,-38.00428,LATROBE,0.0,1,Cowwarr-walhalla,Road,3857
4276,146.14383,-37.184309999999996,MANSFIELD,0.0,1,Mansfield-woods point,Road,3723
4277,144.50066,-37.05133,BENDIGO,0.0,1,Siddles,Road,3444
4278,146.70078999999998,-38.54657,WELLINGTON,0.0,1,South gippsland,Highway,3971
4279,147.27698999999998,-37.51208,WELLINGTON,0.0,1,Lower dargo,Road,3862
4280,146.61076,-36.18716,INDIGO,0.0,1,Beechworth-chiltern,Road,3683
4281,144.06163999999998,-37.02352,MOUNT ALEXANDER,0.0,1,Maldon-newstead,Road,3463
4282,141.69395,-36.11296,HINDMARSH,0.0,1,Lorquon-netherby,Road,3418
4283,148.72473,-37.14144,EAST GIPPSLAND,0.0,1,Bonang,Road,3888
4284,146.47913,-36.18057,WANGARATTA,0.0,1,Hume,Freeway,3682
4285,143.11697,-36.98908,PYRENEES,0.0,1,Ararat-st arnaud,Road,3384
4286,147.85934,-37.847640000000006,EAST GIPPSLAND,0.0,1,Rosherville,Road,3904
4287,144.33976,-37.88436,GEELONG,0.0,1,Granite,Road,3340
4288,143.51771000000002,-37.44939,PYRENEES,0.0,1,Western,Freeway,3373
4289,145.5691,-36.81286,STRATHBOGIE,0.0,1,Euroa-mansfield,Road,3666
4290,145.13216,-36.225770000000004,SHEPPARTON,0.0,1,Echuca,Road,3620
4291,142.82877,-38.58359,MOYNE,0.0,1,Great ocean,Road,3270
4292,142.1051,-36.58262,HORSHAM,0.0,1,West wail,Road,3401
4293,146.81226999999998,-38.51566,WELLINGTON,0.0,1,Betty,Road,3874
4294,142.38928,-37.89078,SOUTHERN GRAMPIANS,0.0,1,Hamilton,Highway,3289
4295,142.99475,-35.63735,BULOKE,0.0,1,Morris,Street,3531
4296,143.01599,-38.55466,CORANGAMITE,0.0,1,Mckenzies,Lane,3268
4297,147.25942,-36.23502,TOWONG,0.0,1,Yabba,Road,3701
4298,141.9619,-38.15018,MOYNE,0.0,1,Woolsthorpe-heywood,Road,3304
4299,144.14802,-37.18193,HEPBURN,0.0,1,Midland,Highway,3461
4300,147.187,-36.64338,ALPINE,0.0,1,Redbank,Track,3697
4301,144.70429,-37.130829999999996,MACEDON RANGES,0.0,1,Mission hill,Road,3444
4302,144.45695,-36.01355,CAMPASPE,0.0,1,Murray valley,Highway,3564
4303,143.83219,-36.76296,LODDON,0.0,1,Wimmera,Highway,3551
4304,146.9696,-38.17115,WELLINGTON,0.0,1,Rosedale-longford,Road,3851
4305,146.54325,-38.49212,WELLINGTON,0.0,1,Bolger,Road,3971
4306,145.56166000000002,-36.44081,SHEPPARTON,0.0,1,River,Road,3630
4307,144.06606000000002,-37.73963,MOORABOOL,0.0,1,Elaine-egerton,Road,3334
4308,144.12145,-37.37062,HEPBURN,0.0,1,Wallaby,Track,3461
4309,149.35384,-37.55683,EAST GIPPSLAND,0.0,1,Princes,Highway,3891
4310,143.76185,-37.01469,CENTRAL GOLDFIELDS,0.0,1,Dooleys,Road,3465
4311,145.33187,-35.90675,MOIRA,0.0,1,Waaia-bearii,Road,3641
4312,141.82214,-37.257529999999996,SOUTHERN GRAMPIANS,0.0,1,Coleraine-balmoral,Road,3407
4313,145.20395,-36.87327,STRATHBOGIE,0.0,1,Dudmans,Road,3664
4314,141.39321,-37.26025,WEST WIMMERA,0.0,1,Casterton-edenhope,Road,3312
4315,142.56214,-37.59815,ARARAT,0.0,1,Maroona-glenthompson,Road,3379
4316,141.83276999999998,-37.70876,SOUTHERN GRAMPIANS,0.0,1,Morgiana,Road,3301
4317,142.81492,-38.11233,MOYNE,0.0,1,Mortlake-framlingham,Road,3272
4318,143.66391000000002,-37.165040000000005,CENTRAL GOLDFIELDS,0.0,1,Mcintyres,Road,3371
4319,142.59413,-37.17279,ARARAT,0.0,1,Ararat-halls gap,Road,3381
4320,144.04623,-37.04607,MOUNT ALEXANDER,0.0,1,Goughs range,Road,3463
4321,149.67441000000002,-37.49678,EAST GIPPSLAND,0.39,2,Genoa-mallacoota,Road,3891
4322,146.13753,-36.02231,MOIRA,0.01,2,Murray valley,Highway,3730
4323,143.95205,-35.536229999999996,GANNAWARRA,0.0,1,Kerang-murrabit,Road,3579
4324,143.04554,-36.71348,NORTHERN GRAMPIANS,0.0,1,Coates,Road,3477
4325,145.78408000000002,-38.35277,SOUTH GIPPSLAND,0.0,1,Houlahans,Lane,3988
4326,142.78916,-37.93291,MOYNE,0.0,1,Hexham-woorndoo,Road,3272
4327,146.10193999999998,-38.74253,SOUTH GIPPSLAND,0.0,1,Savages,Road,3959
4328,145.5316,-35.925470000000004,MOIRA,0.0,1,Murray valley,Highway,3644
4329,143.17131,-37.65947,PYRENEES,0.0,1,Carngham-streatham,Road,3361
4330,144.36702,-37.39161,HEPBURN,0.0,1,Pearsons,Road,3458
4331,147.37718999999998,-37.23975,WELLINGTON,0.0,1,Birregun,Road,3862
4332,142.53478,-37.82634,MOYNE,0.0,1,Hamilton-chatsworth,Road,3293
4333,142.27812,-36.77643,HORSHAM,0.0,1,Western,Highway,3401
4334,142.85765,-38.42587,CORANGAMITE,0.0,1,Ayresford,Road,3268
4335,146.22988,-37.18608,MANSFIELD,0.0,1,Three chain,Track,3723
4336,146.5089,-37.19523,MANSFIELD,0.0,1,Sixteen mile jeep,Track,3723
4337,144.11831,-37.832159999999995,GOLDEN PLAINS,0.14,2,Slate quarry,Road,3333
4338,145.19791999999998,-36.95694,MITCHELL,0.0,1,Hume,Freeway,3663
4339,147.13281,-36.67507,ALPINE,0.0,1,Kiewa valley,Highway,3697
4340,145.82254,-37.29525,MURRINDINDI,0.0,1,Rubicon,Road,3712
4341,141.3226,-37.47309,GLENELG,0.0,1,Casterton-apsley,Road,3312
4342,146.25673,-36.3502,WANGARATTA,0.0,1,Warby range,Road,3678
4343,142.16836999999998,-36.60804,HORSHAM,0.0,1,Geodetic,Road,3401
4344,144.2021,-36.719409999999996,BENDIGO,0.72,3,Allies,Road,3556
4345,146.86059,-36.69395,ALPINE,0.0,1,Mount buffalo,Road,3740
4346,144.69161,-36.54998,CAMPASPE,0.0,1,Mcnamara,Road,3558
4347,144.11172,-37.90426,GOLDEN PLAINS,0.0,1,Sharp,Road,3332
4348,142.56626,-38.40827,WARRNAMBOOL,0.0,1,Hopkins pnt,Road,3277
4349,148.75611,-37.112829999999995,EAST GIPPSLAND,0.0,1,Bonang,Road,3888
4350,142.93833999999998,-37.38988,ARARAT,0.0,1,Tatyoon,Road,3377
4351,141.34516000000002,-35.6768,MILDURA,0.0,1,Nhill-murrayville,Road,3490
4352,146.42577,-37.11534,(MOUNT BULLER),0.0,1,Mt buller,Road,3722
4353,144.40882,-36.79737,BENDIGO,0.0,1,Longlea,Lane,3551
4354,141.87268999999998,-35.16398,MILDURA,0.0,1,Mallee,Highway,3509
4355,142.17904,-36.78011,HORSHAM,0.0,1,Clynes,Road,3401
4356,145.77275,-36.433679999999995,SHEPPARTON,0.0,1,Midland,Highway,3725
4357,142.93873,-37.376259999999995,ARARAT,0.0,1,Tatyoon,Road,3377
4358,141.07148999999998,-38.0542,GLENELG,0.0,1,Portland-nelson,Road,3292
4359,144.54447,-36.62025,BENDIGO,0.04,2,Elmore-barnadown,Road,3557
4360,145.81666,-38.13975,BAW BAW,0.5,2,Gardner and holman,Road,3818
4361,145.96673,-38.87893,SOUTH GIPPSLAND,0.0,1,Bear gully,Road,3956
4362,146.58598,-36.04128,INDIGO,0.0,1,Murray valley,Highway,3685
4363,141.59573999999998,-34.37352,MILDURA,0.0,1,Werrimull north,Road,3496
4365,145.43184,-36.20308,SHEPPARTON,0.0,1,Goulburn valley,Highway,3634
4366,143.29211999999998,-38.40869,COLAC OTWAY,0.0,1,Speedway,Road,3260
4367,141.68954,-36.33522,HINDMARSH,0.0,1,Western,Highway,3418
4368,147.87569,-36.148720000000004,TOWONG,0.0,1,Mt mittamatite,Track,3705
4369,142.91901000000001,-38.57858,CORANGAMITE,0.0,1,Timboon-peterborough,Road,3270
4370,144.93768,-35.96763,MOIRA,0.08,2,River,Road,3639
4371,143.46523,-38.74024,COLAC OTWAY,0.0,1,Holy water,Track,3238
4373,142.26542,-36.16206,YARRIAMBIACK,0.0,1,Jeparit-warracknabeal,Road,3393
4374,145.16232,-36.89577,STRATHBOGIE,0.0,1,Morisons,Road,3663
4375,148.52453,-37.70543,EAST GIPPSLAND,0.05,2,Princes,Highway,3888
4376,146.50768,-36.320409999999995,WANGARATTA,0.0,1,Eldorado-tarrawingee,Road,3746
4377,147.13393,-36.726459999999996,ALPINE,0.0,1,Tawonga gap,Road,3698
4378,141.81512,-37.79047,SOUTHERN GRAMPIANS,0.0,1,Dartmoor-hamilton,Road,3302
4379,147.61223999999999,-36.11367,TOWONG,0.0,1,East west,Road,3709
4380,143.61931,-36.937290000000004,CENTRAL GOLDFIELDS,0.0,1,Dunolly-avoca,Road,3465
4381,143.34024,-38.32562,COLAC OTWAY,0.0,1,Princes,Highway,3260
4382,141.38502,-35.77779,HINDMARSH,0.0,1,Nhill-murrayville,Road,3490
4383,144.32828,-37.46587,MOORABOOL,0.0,1,North blackwood,Road,3458
4384,144.08126000000001,-35.77942,GANNAWARRA,0.0,1,Palmer,Road,3579
4385,147.51856999999998,-37.95104,EAST GIPPSLAND,0.0,1,Bengworden,Road,3875
4386,144.7775,-36.26655,CAMPASPE,0.0,1,Echuca-nanneella,Road,3561
4387,141.93447,-37.50655,SOUTHERN GRAMPIANS,0.0,1,Cavendish-coleraine,Road,3314
4388,144.37068,-37.68837,MOORABOOL,0.0,1,Ironbark,Road,3340
4389,144.30047,-36.68946,BENDIGO,0.0,1,Simpsons,Road,3556
4390,144.57625,-36.48685,BENDIGO,0.0,1,Elmore-raywood,Road,3558
4391,146.42427,-36.42082,WANGARATTA,0.0,1,Oxley flats,Road,3678
4392,145.63988,-37.46719,MURRINDINDI,0.0,1,Robbie,Road,3778
4393,144.77747,-36.33532,CAMPASPE,0.0,1,Echuca-nanneella,Road,3561
4394,142.92945,-38.49439,CORANGAMITE,0.0,1,Timboon-curdievale,Road,3268
4395,145.54198,-37.36492,MURRINDINDI,0.0,1,Myles,Road,3717
4396,146.80681,-38.0941,WELLINGTON,0.0,1,Denison,Road,3847
4397,143.22611,-35.90667,BULOKE,0.0,1,Calder,Highway,3529
4398,143.05293,-36.89846,NORTHERN GRAMPIANS,0.0,1,Stawell-avoca,Road,3384
4399,146.50036,-38.59063,WELLINGTON,0.0,1,Hedley range,Road,3966
